Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,"Abundance: F16: 127N, Sample, 5B+","Abundance: F16: 127C, Sample, 5A+","Abundance: F16: 128C, Sample, 2B+","Abundance: F16: 129C, Sample, 2A+","Abundance: F16: 130N, Sample, 4B+","Abundance: F16: 130C, Sample, 1A+","Abundance: F16: 131N, Sample, 1B+","Abundance: F16: 132N, Sample, 6B+","Abundance: F16: 132C, Sample, 4A+","Abundance: F16: 133N, Sample, 6B+","Abundance: F16: 133C, Sample, 3A+","Abundance: F16: 134N, Sample, 3B+","Abundances (Normalized): F16: 127N, Sample, n/a, n/a","Abundances (Normalized): F16: 127C, Sample, n/a, n/a","Abundances (Normalized): F16: 128C, Sample, n/a, n/a","Abundances (Normalized): F16: 129C, Sample, n/a, n/a","Abundances (Normalized): F16: 130N, Sample, n/a, n/a","Abundances (Normalized): F16: 130C, Sample, n/a, n/a","Abundances (Normalized): F16: 131N, Sample, n/a, n/a","Abundances (Normalized): F16: 132N, Sample, n/a, n/a","Abundances (Normalized): F16: 132C, Sample, n/a, n/a","Abundances (Normalized): F16: 133N, Sample, n/a, n/a","Abundances (Normalized): F16: 133C, Sample, n/a, n/a","Abundances (Normalized): F16: 134N, Sample, n/a, n/a",# Protein Groups,Modifications
0,High,Master Protein,P11021,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,0,0,71.146,26,12,21,12,654,72.3,5.16,368,12,0,0,6987170.97893251,7828217.68025371,7262573.23184282,7305768.19404609,7636553.86795659,7070172.42254564,7049187.95028685,8120128.28503487,7322619.10645548,7234469.45168649,6861071.65633828,7074143.13649787,7297954.5983371,7828217.68025371,7555000.37626361,8203673.90606317,8213033.77657353,8495812.99524248,8304718.1418377,9147843.33749272,8607586.44946287,8291355.47631835,7854625.67031874,8091389.55690788,1,
0,High,Master Protein,P06576,"ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",0,0,70.493,29,9,15,9,529,56.5,5.4,338,9,0,0,6754324.63501716,7060478.80977834,6967761.53619526,6197870.27616795,6304757.40847383,5824974.32580762,6380308.85098559,6448616.31371368,5654107.49886219,6253830.44909969,5574045.56536521,6166283.31092812,7054751.44052019,7060478.80977834,7248318.10257877,6959611.26979096,6780700.62023323,6999531.2160056,7516705.05014007,7264778.30284663,6646285.75970961,7167454.59890239,6381224.91328274,7052981.4599821,1,
0,High,Master Protein,P06753,Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2,0,0,70.425,34,12,24,2,285,32.9,4.72,118,12,0,1,912220.088484297,895539.2877395,888596.10306089,675073.883627355,779814.145491628,574069.126137895,593476.399505585,736793.817284776,626799.505444933,707500.144312509,641413.987732037,699799.269056252,952794.887877003,895539.2877395,924375.380276606,758042.940411355,838681.953550645,689825.318327071,699180.424253831,830045.311596382,736789.781246645,810859.073387067,734297.355528621,800428.884221973,1,
0,High,Master Protein,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,0,0,69.38,22,11,23,11,505,56.7,6.35,269,11,0,0,10269614.6336777,10266439.6926495,11028941.8731153,9859247.503991,9567544.23083356,8800560.8064521,9007216.60801749,9742468.94418653,8737070.62218427,9719674.15184343,8609205.18759725,9602453.89232345,10726398.6476038,10266439.6926495,11473021.6606756,11070985.1905546,10289793.7060874,10575119.5863986,10611491.0965058,10975513.7472466,10270244.7856688,11139624.5495418,9855906.98576558,10983265.9087953,1,
0,High,Master Protein,P02776,Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2,0,0,68.922,40,7,26,4,101,10.8,8.62,229,7,0,5,16892343.5592586,17771433.5564046,15468125.2795067,16451213.3908361,17665184.5657846,14073209.800763,12817677.2645858,13311733.89811,18735221.8104614,14495296.2070892,12912909.8116968,14191657.4523673,17643701.1097466,17771433.5564046,16090948.562747,18473127.8673017,18998721.153134,16910953.7313161,15100632.5361341,14996518.7711044,22022863.546356,16612918.8035327,14782832.4736656,16232386.9745936,1,
0,High,Master Protein,P61224,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1,0,0,65.084,43,7,23,7,184,20.8,5.78,364,7,0,0,7047329.18211509,6702851.00681413,6644400.83861141,5503092.19445703,5826018.3415417,5202802.04190822,5316554.36116969,5439991.96769724,5215202.09878422,5759976.03535362,4893539.2843745,5415930.06152343,7360788.58892753,6702851.00681413,6911937.3028364,6179442.41306738,6265821.76324286,6251903.14430873,6263485.34989418,6128498.53239719,6130361.59113219,6601452.83121742,5602174.29681747,6194729.04282354,1,
0,High,Master Protein,O60814,Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3,0,0,63.225,64,10,21,10,126,13.9,10.32,317,10,0,0,4141170.76664256,4260708.11382978,4615358.17202638,4563925.92746104,3935545.66826757,5498037.41087806,5891263.00931111,4291236.39214732,3751415.30479406,4359065.29777122,5196081.97678456,5362412.33204531,4325366.6369469,4260708.11382978,4801195.33574781,5124849.16655721,4232638.18492231,6606670.23264037,6940555.30038356,4834351.97838658,4409710.66150173,4995882.58263765,5948528.29473501,6133515.58006866,1,
0,High,Master Protein Candidate,P62807,Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4,0,0,63.225,64,10,21,10,126,13.9,10.32,317,10,0,0,4141170.76664256,4260708.11382978,4615358.17202638,4563925.92746104,3935545.66826757,5498037.41087806,5891263.00931111,4291236.39214732,3751415.30479406,4359065.29777122,5196081.97678456,5362412.33204531,4325366.6369469,4260708.11382978,4801195.33574781,5124849.16655721,4232638.18492231,6606670.23264037,6940555.30038356,4834351.97838658,4409710.66150173,4995882.58263765,5948528.29473501,6133515.58006866,1,
0,High,Master Protein Candidate,P57053,Histone H2B type F-S OS=Homo sapiens OX=9606 GN=H2BS1 PE=1 SV=2,0,0,63.225,64,10,21,10,126,13.9,10.37,317,10,0,0,4141170.76664256,4260708.11382978,4615358.17202638,4563925.92746104,3935545.66826757,5498037.41087806,5891263.00931111,4291236.39214732,3751415.30479406,4359065.29777122,5196081.97678456,5362412.33204531,4325366.6369469,4260708.11382978,4801195.33574781,5124849.16655721,4232638.18492231,6606670.23264037,6940555.30038356,4834351.97838658,4409710.66150173,4995882.58263765,5948528.29473501,6133515.58006866,1,
0,High,None,Q5QNW6,Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3,0,0,61.142,56,9,20,9,126,13.9,10.32,317,9,0,0,4065004.3898369,4154258.71973993,4510258.07850763,4435943.7515048,3852037.95393847,5297579.62788078,5711942.74665799,4198894.82215357,3634469.56647961,4181166.02312318,5016663.92631425,5161856.81147812,4245812.44233457,4154258.71973993,4691863.39227108,4981137.51167757,4142826.51198077,6365791.83024738,6729296.32290178,4730323.29975132,4272243.37857963,4791993.94437099,5743128.65812856,5904120.61118188,1,
0,High,None,Q99879,Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3,0,0,61.142,56,9,20,9,126,14,10.32,317,9,0,0,4065004.3898369,4154258.71973993,4510258.07850763,4435943.7515048,3852037.95393847,5297579.62788078,5711942.74665799,4198894.82215357,3634469.56647961,4181166.02312318,5016663.92631425,5161856.81147812,4245812.44233457,4154258.71973993,4691863.39227108,4981137.51167757,4142826.51198077,6365791.83024738,6729296.32290178,4730323.29975132,4272243.37857963,4791993.94437099,5743128.65812856,5904120.61118188,1,
0,High,None,P58876,Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=H2BC5 PE=1 SV=2,0,0,61.142,56,9,20,9,126,13.9,10.32,317,9,0,0,4065004.3898369,4154258.71973993,4510258.07850763,4435943.7515048,3852037.95393847,5297579.62788078,5711942.74665799,4198894.82215357,3634469.56647961,4181166.02312318,5016663.92631425,5161856.81147812,4245812.44233457,4154258.71973993,4691863.39227108,4981137.51167757,4142826.51198077,6365791.83024738,6729296.32290178,4730323.29975132,4272243.37857963,4791993.94437099,5743128.65812856,5904120.61118188,1,
0,High,None,Q93079,Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=H2BC9 PE=1 SV=3,0,0,61.142,56,9,20,9,126,13.9,10.32,317,9,0,0,4065004.3898369,4154258.71973993,4510258.07850763,4435943.7515048,3852037.95393847,5297579.62788078,5711942.74665799,4198894.82215357,3634469.56647961,4181166.02312318,5016663.92631425,5161856.81147812,4245812.44233457,4154258.71973993,4691863.39227108,4981137.51167757,4142826.51198077,6365791.83024738,6729296.32290178,4730323.29975132,4272243.37857963,4791993.94437099,5743128.65812856,5904120.61118188,1,
0,High,None,Q99877,Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3,0,0,61.142,56,9,20,9,126,13.9,10.32,317,9,0,0,4065004.3898369,4154258.71973993,4510258.07850763,4435943.7515048,3852037.95393847,5297579.62788078,5711942.74665799,4198894.82215357,3634469.56647961,4181166.02312318,5016663.92631425,5161856.81147812,4245812.44233457,4154258.71973993,4691863.39227108,4981137.51167757,4142826.51198077,6365791.83024738,6729296.32290178,4730323.29975132,4272243.37857963,4791993.94437099,5743128.65812856,5904120.61118188,1,
0,High,None,Q16778,Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3,0,0,60.587,55,9,19,9,126,13.9,10.32,317,9,0,0,3663790.74076145,3784288.06234758,4055821.25893073,4018569.81258604,3497365.62266116,4871974.42607806,5239991.77118422,3793424.14369732,3350741.92262753,3821672.17777122,4602262.57918457,4682610.03524531,3826753.14007701,3784288.06234758,4219128.69710293,4512466.78454322,3761380.13096073,5854366.93305704,6173286.20432982,4273534.67348041,3938727.4347548,4379981.52476408,5268717.71738688,5355959.18928681,1,
0,High,None,P06899,Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=H2BC11 PE=1 SV=3,0,0,60.587,55,9,19,9,126,13.9,10.32,317,9,0,0,3663790.74076145,3784288.06234758,4055821.25893073,4018569.81258604,3497365.62266116,4871974.42607806,5239991.77118422,3793424.14369732,3350741.92262753,3821672.17777122,4602262.57918457,4682610.03524531,3826753.14007701,3784288.06234758,4219128.69710293,4512466.78454322,3761380.13096073,5854366.93305704,6173286.20432982,4273534.67348041,3938727.4347548,4379981.52476408,5268717.71738688,5355959.18928681,1,
0,High,Master Protein,O43707,Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,0,0,60.304,13,10,21,3,911,104.8,5.44,384,10,0,0,619147.207954288,646663.485295529,643067.849808416,583153.937978897,584241.248466385,595329.643296086,612657.033037039,588401.207957573,594414.332866398,625605.823927729,589257.557430327,578045.55785625,646686.366622719,646663.485295529,668960.944306078,654825.696237423,628345.349262347,715372.839259113,721777.31858889,662871.555848115,698721.684490831,717000.784768069,674588.135622493,661167.253758812,1,
0,High,Master Protein,O00151,PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4,0,0,60.08,41,8,15,8,329,36,7.02,324,8,0,0,5793653.5421052,5730474.20258023,6364141.20150716,4737129.57089237,5120765.10248497,3689003.24355878,4083993.44893094,4598775.24710098,4303890.26910933,4594663.05421861,3219108.78003358,3871542.02223034,6051350.48738115,5730474.20258023,6620393.02559724,5319340.17315809,5507329.28436237,4432859.59988425,4811393.13147452,5180814.14826298,5059133.49059784,5265898.89291082,3685268.96754416,4428261.35736249,1,
0,High,None,P33778,Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=H2BC3 PE=1 SV=2,0,0,58.504,46,8,18,8,126,13.9,10.32,317,8,0,0,3587624.36395579,3677838.66825774,3950721.16541198,3890587.6366298,3413857.90833206,4671516.64308078,5060671.50853109,3701082.57370357,3233796.18431308,3643772.90312318,4422844.52871425,4482054.51467812,3747198.94546468,3677838.66825774,4109796.75362619,4368755.12966357,3671568.45801919,5613488.53066405,5962027.22684803,4169505.99484516,3801260.1518327,4176092.88649741,5063318.08078044,5126564.22040002,1,
0,High,None,P23527,Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=H2BC17 PE=1 SV=3,0,0,58.504,46,8,18,8,126,13.9,10.32,317,8,0,0,3587624.36395579,3677838.66825774,3950721.16541198,3890587.6366298,3413857.90833206,4671516.64308078,5060671.50853109,3701082.57370357,3233796.18431308,3643772.90312318,4422844.52871425,4482054.51467812,3747198.94546468,3677838.66825774,4109796.75362619,4368755.12966357,3671568.45801919,5613488.53066405,5962027.22684803,4169505.99484516,3801260.1518327,4176092.88649741,5063318.08078044,5126564.22040002,1,
0,High,Master Protein,P09493,Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2,0,0,58.078,35,11,20,3,284,32.7,4.74,122,11,0,0,1250581.96943478,1489486.56364542,1296215.15156158,1303636.18342031,1186912.6549371,1155727.09583203,1020963.94710234,1210064.92030948,1234151.42335547,1217874.67278984,1205635.00906406,1228701.67581562,1306206.82704811,1489486.56364542,1348407.18918044,1463857.85270886,1276512.14060635,1388769.70643784,1202807.73806265,1363215.44815831,1450719.32785563,1395794.38480474,1380223.40613238,1405386.30847829,1,
0,High,Master Protein,P04004,Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1,0,0,57.187,19,9,17,9,478,54.3,5.8,217,9,0,0,2812810.41440882,2638084.13150236,2884902.83005899,2132596.18507676,2479305.07593639,2401762.41332092,2706727.84472081,2562224.51143557,2052652.15326528,2397887.19759961,2915966.65418694,2828524.71154687,2937921.90859219,2638084.13150236,3001063.29682395,2394700.07958121,2666466.66587902,2886057.524921,3188822.88223787,2886509.62193459,2412849.91108317,2748195.32796235,3338228.73203949,3235260.42247945,1,
0,High,Master Protein,P11142,Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,0,0,56.259,23,11,17,10,646,70.9,5.52,262,11,0,0,5390081.66361627,5771964.54771181,5129279.27339292,4929784.77430328,4988477.1235732,4767576.82342651,4462248.85448749,4858385.17673573,4825765.86064262,4643717.58203219,4493593.09048013,4604276.18770547,5629828.06360502,5771964.54771181,5335809.4443079,5535673.40781743,5365054.94729576,5728918.43530175,5257019.57113355,5473281.32141504,5672587.39345443,5322119.8128472,5144311.76474393,5266361.10458505,1,
0,High,Master Protein,P62937,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2,0,0,56.151,65,10,20,10,165,18,7.81,350,10,0,0,8183546.5101503,7969714.19209711,8658746.53692305,7080757.61341902,6877230.20108708,6038241.0653153,6541552.16136166,6410029.33945376,5990568.96870851,6634058.88726736,5808889.26538302,6776853.74747659,8547543.92937173,7969714.19209711,9007390.52896626,7951008.69963316,7396389.11836991,7255801.39283814,7706667.39110384,7221307.61088131,7041789.21912926,7603230.73481773,6650076.40574144,7751350.59935617,1,
0,High,Master Protein,Q15942,Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,0,0,54.956,30,11,15,11,572,61.2,6.67,223,11,0,0,4042605.83264193,4201893.42279777,4120993.30811924,3767774.16002514,3854053.25247271,3007757.19218518,3115968.85608422,3384968.55701104,3390786.27953935,3434939.52226671,2732751.01799811,3037879.05610366,4222417.6157345,4201893.42279777,4286924.89556084,4230847.42624703,4144993.94446639,3614246.03428558,3670953.77099016,3813383.35737178,3985798.74338368,3936750.9682592,3128481.58009375,3474719.46713751,1,
0,High,None,Q99880,Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3,0,0,54.889,50,7,18,7,126,13.9,10.32,310,7,0,0,3136558.25538122,3273513.21289861,3423695.46098275,3575524.60681495,3080503.82498336,4473580.51186086,4613126.28292255,3347938.84818794,2940298.86154532,3333489.87922561,4167077.93319151,4196647.76953125,3276069.78730449,3273513.21289861,3561550.38582288,4014969.69768619,3313049.62957358,5375640.249838,5434769.76391533,3771667.02442036,3456260.15365141,3820480.51345713,4770513.84152619,4800116.60510682,1,
0,High,Master Protein,O95810,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3,0,0,54.58,17,11,20,11,425,47.1,5.21,280,11,0,0,6170414.84584584,6591683.73932816,6121390.37951985,5907372.43996912,5850175.71753235,5712345.99072718,5263449.00091605,5631566.6498363,5998607.17965354,5607992.39759476,4960729.94780598,5415665.98519224,6444869.82409123,6591683.73932816,6367867.8540215,6633410.18384159,6291802.76833956,6864192.32812252,6200921.39900544,6344319.65222701,7051237.96890068,6427265.85376755,5679094.86203371,6194426.9928894,1,
0,High,None,P0CG38,POTE ankyrin domain family member I OS=Homo sapiens OX=9606 GN=POTEI PE=3 SV=1,0,0,54.505,5,7,22,2,1075,121.2,6.21,397,7,0,0,18185845.5043071,17092475.2589933,16819017.806795,13733545.1177138,15411027.930355,12224176.5756994,12675025.8656434,13849688.2038566,12728222.7701256,15688408.8179614,12563102.4546457,13991404.4161031,18994736.9576296,17092475.2589933,17496234.7094266,15421448.1937366,16574399.2790811,14689078.5685496,14932573.5101711,15602558.6683767,14961761.1197737,17980333.6286397,14382369.3996761,16003337.9865957,1,
0,High,Master Protein,Q13418,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2,0,0,53.483,31,13,19,13,452,51.4,8.07,245,13,0,0,6305226.58643166,6746694.43795203,5911171.70875601,5298738.16615353,5987889.20820229,5066263.82612192,5442206.44174947,5711368.07792423,5451605.38425417,5654243.01424055,4749473.37453577,5320125.06744942,6585677.88003899,6746694.43795203,6149184.73909538,5949972.52501939,6439912.18652988,6087833.1501562,6411517.31052704,6434221.05977029,6408248.73602352,6480273.23823024,5437246.15580443,6085147.49865734,1,
0,High,None,A6NIZ1,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1,0,0,53.335,34,5,20,5,184,20.9,5.48,320,5,0,0,5021312.94038796,4775835.03525196,4849628.10105057,4180916.05893126,4253131.85656806,3833325.20556212,3905174.3194656,3894228.66066286,3972885.73572283,4164892.08683269,3381884.70564246,3708444.20682656,5244656.81081594,4775835.03525196,5044898.13163355,4694765.98012609,4574198.80723781,4606282.86695719,4600724.54396466,4387097.40260772,4670044.54648266,4773342.54336854,3871616.52778516,4241710.43029629,1,
0,High,None,P62834,Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1,0,0,52.782,32,5,17,5,184,21,6.67,286,5,0,0,4702582.24142479,4285641.58289722,4397446.48508861,3473674.03547549,3752739.48603579,3260124.86138,3424552.21271935,3568898.24477416,3342569.94817803,3654071.60882626,3168248.7584403,3566747.74329843,4911749.23246371,4285641.58289722,4574509.44574002,3900601.31749365,4036032.04880429,3917501.5131318,4034498.8797587,4020591.90257073,3929121.44876614,4187896.1335082,3627043.88971239,4079638.32302906,1,
0,High,Master Protein,O00299,Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,0,0,52.33,51,8,15,8,241,26.9,5.17,289,8,0,0,4760853.60713223,5053060.21959869,4694938.28611302,4311421.38363846,4468113.31712646,3959737.42854904,4005732.31359034,4623555.44584411,3961099.17629182,4182335.58232534,3796799.42272854,4090100.21609063,4972612.46059971,5053060.21959869,4883979.73910936,4841310.88799427,4805409.11851605,4758185.04736018,4719192.9128043,5208730.62544375,4656189.69103146,4793334.36486215,4346615.17975328,4678247.74486627,1,
0,High,Master Protein,P00488,Coagulation factor XIII A chain OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=4,0,0,52.155,19,11,17,11,732,83.2,6.09,191,11,0,0,5991798.40973462,6801198.8259754,5674148.16351999,6129568.96259878,5475148.9525367,5653330.1098461,5460777.72454342,5719620.05812421,5772215.4452667,5745112.85010601,4598372.93399475,5067868.42598438,6258308.67578288,6801198.8259754,5902617.45278011,6882915.47422303,5888465.40684295,6793276.39315659,6433396.32272303,6443517.44271447,6785119.1940677,6584418.27834228,5264264.81141437,5796616.89996475,1,
0,High,Master Protein,Q13201,Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3,0,0,49.954,10,9,13,9,1228,138,7.93,301,9,0,0,2395142.25186977,2489610.26821253,2367681.70827206,1967257.86629309,2398780.5071001,1767757.20738133,1829435.54061833,2113252.6668999,1984585.11482343,1864990.55885419,1729042.43626318,1885074.52155138,2501676.20964314,2489610.26821253,2463016.29268791,2209041.07488088,2579863.33469956,2124210.52236465,2155276.12976718,2380714.15262818,2332838.52318636,2137447.64377061,1979425.63278683,2156144.14401361,1,
0,High,Master Protein Rejected,Q13509,Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2,0,0,48.581,28,11,15,0,450,50.4,4.93,208,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,0,46.846,22,10,12,10,364,39.4,8.09,162,10,0,0,5385783.90594575,6471757.38274366,5203830.56250241,5408899.76568326,5522618.38540911,5094774.72565042,4624791.32504291,5427390.14606248,5275739.30855037,4870106.98735431,4580251.06903897,4796460.27020251,5625339.14520748,6471757.38274366,5413362.53730855,6073673.38925549,5939518.2851801,6122093.03184562,5448512.46557195,6114301.77514961,6201521.82204083,5581582.52094674,5243518.71331113,5486180.84078709,1,
0,High,Master Protein,P10809,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0,0,46.201,15,7,12,7,573,61,5.87,257,7,0,0,4741608.04418114,4481730.99779971,4626144.72761264,4000002.02565822,4262198.31513635,3827229.34370322,4064915.12367203,4214641.05656223,3590486.82715735,4616468.80140809,4019353.8732961,4589435.35016518,4952510.87083469,4481730.99779971,4812416.21145003,4491616.94848665,4583949.68855717,4598957.82602426,4788916.76752864,4748062.43889661,4220542.58334548,5290890.24888822,4601397.81255916,5249386.18683568,1,
0,High,None,Q9BYX7,Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1,0,0,45.921,11,5,11,2,375,42,6.33,317,5,0,0,2180802.25734535,2662798.2050469,2152510.0056346,1996580.18906541,2288772.62306404,1758608.43744878,1963717.84680023,1977439.35950858,1874411.24273905,1883029.36020053,1713200.74134256,1721279.37580978,2277802.54841981,2662798.2050469,2239180.71230989,2241967.21868989,2461551.00653427,2113216.98022196,2313475.44465866,2227711.78424785,2203331.42816317,2158121.73954612,1961289.89688181,1968795.61202138,1,
