Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	67	0.44786	0.002997	0.041182	0.55214	0.998	1	0.0031884	0.094905	0.58337	37	0.0030575	0.1019	0.69262	30	0.0033498	0.30569	0.79957
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	161	0.47205	0.000999	0.020299	0.52795	1	1	0.0034366	0.13986	0.65314	85	0.0032515	0.080919	0.64753	76	0.0036437	0.45954	0.86085
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	46	0.52152	0.1049	0.31354	0.47848	0.8961	1	0.002645	0.02997	0.47308	22	0.0023089	0.034965	0.53752	24	0.0029531	0.17982	0.73649
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	10	0.60001	0.52547	0.73939	0.39999	0.47552	1	0.0022279	0.12887	0.64267	4	0.0028147	0.34565	0.84048	6	0.0018367	0.14286	0.7274
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	31	0.54793	0.22777	0.48178	0.45207	0.77323	1	0.0026971	0.06993	0.55494	14	0.0019826	0.038961	0.54949	17	0.0032855	0.35265	0.82213
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	24	0.54101	0.20679	0.45821	0.45899	0.79421	1	0.0033985	0.34366	0.77313	11	0.0022829	0.1049	0.69262	13	0.0043425	0.6983	0.91775
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	17	0.52846	0.18581	0.43493	0.47154	0.81518	1	0.0035517	0.44156	0.8301	8	0.0017566	0.086913	0.66228	9	0.0051474	0.83916	0.94356
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	11	0.45479	0.17383	0.4192	0.54521	0.82717	1	0.0020938	0.072927	0.55494	6	0.0023652	0.2018	0.74207	5	0.0017682	0.16783	0.7274
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	65	0.47693	0.021978	0.12798	0.52307	0.97902	1	0.0035303	0.33067	0.76973	34	0.0033855	0.24875	0.77659	31	0.0036892	0.48551	0.8711
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	17	0.64653	0.62937	0.80678	0.35347	0.37163	1	0.0041993	0.66034	0.89563	6	0.0044591	0.62937	0.93741	11	0.0040576	0.60539	0.89217
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	49	0.46932	0.018981	0.12005	0.53068	0.98202	1	0.0033734	0.26673	0.75094	26	0.0030552	0.15884	0.71807	23	0.0037331	0.51748	0.87695
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	24	0.58323	0.42058	0.66334	0.41677	0.58042	1	0.004033	0.61838	0.89016	10	0.0045942	0.7003	0.96178	14	0.0036321	0.45654	0.8603
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	21	0.57113	0.34466	0.60338	0.42887	0.65634	1	0.0042284	0.68931	0.90459	9	0.0042264	0.59341	0.91756	12	0.00423	0.70729	0.92023
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	44	0.45431	0.011988	0.090862	0.54569	0.98901	1	0.0030521	0.11588	0.61654	24	0.0023717	0.026973	0.52973	20	0.0038685	0.55045	0.87879
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	31	0.38712	0.005994	0.058711	0.61288	0.995	1	0.0034057	0.32667	0.76973	19	0.0028152	0.13087	0.70963	12	0.0043407	0.73626	0.92494
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	35	0.37145	0.001998	0.030776	0.62855	0.999	1	0.0031858	0.1968	0.71192	22	0.0025733	0.066933	0.62543	13	0.0042224	0.65934	0.90557
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	27	0.29673	0.001998	0.030776	0.70327	0.999	1	0.003094	0.21179	0.72584	19	0.0028152	0.13087	0.70963	8	0.0037563	0.52947	0.87879
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	17	0.41155	0.033966	0.16807	0.58845	0.96703	1	0.0025959	0.10889	0.6046	10	0.0018333	0.053946	0.57734	7	0.0036852	0.5005	0.87324
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	13	0.46149	0.14186	0.37684	0.53851	0.85914	1	0.0024423	0.11888	0.62039	7	0.0021753	0.15684	0.71807	6	0.0027538	0.30869	0.79957
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	10	0.69911	0.67333	0.83727	0.30089	0.32767	1	0.0040364	0.60839	0.8884	3	0.0037545	0.52947	0.90305	7	0.0041573	0.62737	0.89217
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	15	0.0014854	0.000999	0.020299	0.99851	1	1	0.0029708	0.22278	0.72584	15	0.0029708	0.23077	0.77364	0	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	14	0.0015908	0.000999	0.020299	0.99841	1	1	0.0031816	0.30569	0.76026	14	0.0031816	0.27972	0.8013	0	NA	NA	NA
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	13	0.69147	0.70729	0.86046	0.30853	0.29371	1	0.0035922	0.46753	0.84764	4	0.0031024	0.38861	0.84582	9	0.0038099	0.54446	0.87879
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	10	0.50044	0.2967	0.56221	0.49956	0.7043	1	0.0064445	0.97003	0.98859	5	0.0073295	0.94206	0.99585	5	0.0055596	0.82717	0.93782
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	16	0.56258	0.37962	0.62995	0.43742	0.62138	1	0.0031953	0.3027	0.75774	7	0.003825	0.53946	0.90305	9	0.0027056	0.25375	0.7748
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	74	0.37863	0.000999	0.020299	0.62137	1	1	0.00394	0.61538	0.89016	46	0.0035803	0.31369	0.82197	28	0.0045309	0.84316	0.94582
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	54	0.35229	0.000999	0.020299	0.64771	1	1	0.0036103	0.38362	0.80606	35	0.0034622	0.3007	0.81217	19	0.003883	0.58741	0.88855
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	31	0.61231	0.51249	0.73103	0.38769	0.48851	1	0.0033265	0.28372	0.75215	12	0.0027593	0.18681	0.73225	19	0.0036847	0.51049	0.87695
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	12	0.58296	0.41359	0.65939	0.41704	0.58741	1	0.0041257	0.62438	0.89197	5	0.0040598	0.57343	0.90887	7	0.0041728	0.63337	0.89403
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	19	0.63106	0.57043	0.76565	0.36894	0.43057	1	0.0026411	0.12388	0.63263	7	0.0021753	0.15684	0.71807	12	0.0029128	0.27073	0.78942
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	70	0.41452	0.001998	0.030776	0.58548	0.999	1	0.0038213	0.55145	0.88734	41	0.0036674	0.37962	0.84508	29	0.0040387	0.65934	0.90557
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	16	0.31258	0.005994	0.058711	0.68742	0.995	1	0.0040677	0.61838	0.89016	11	0.003074	0.25874	0.77976	5	0.0062538	0.8961	0.95784
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	34	0.38264	0.000999	0.020299	0.61736	1	1	0.003818	0.54446	0.88128	21	0.0035544	0.35465	0.84048	13	0.0042438	0.66833	0.90848
GOBP_REGIONALIZATION	51	0.62649	0.57343	0.7667	0.37351	0.42757	1	0.0036475	0.4026	0.81315	19	0.0023075	0.040959	0.54949	32	0.0044431	0.81918	0.93544
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	140	0.59974	0.41758	0.66286	0.40026	0.58342	1	0.003732	0.43457	0.82836	56	0.0040223	0.60939	0.92801	84	0.0035384	0.33167	0.8048
GOBP_HEART_MORPHOGENESIS	37	0.59415	0.42757	0.66768	0.40585	0.57343	1	0.0031018	0.14386	0.65535	15	0.0027209	0.16583	0.71847	22	0.0033614	0.35465	0.82276
GOBP_MUSCLE_SYSTEM_PROCESS	66	0.57576	0.32468	0.5906	0.42424	0.67632	1	0.00324	0.14086	0.65535	28	0.0038155	0.49251	0.89536	38	0.002816	0.091908	0.68198
GOBP_CIRCULATORY_SYSTEM_PROCESS	94	0.61689	0.62637	0.80564	0.38311	0.37463	1	0.0036646	0.3976	0.80875	36	0.004438	0.78721	0.98976	58	0.0031846	0.16683	0.7274
GOBP_RENAL_SYSTEM_PROCESS	13	0.61514	0.53946	0.74503	0.38486	0.46154	1	0.0030493	0.26274	0.75094	5	0.0033291	0.44056	0.86701	8	0.0028745	0.3037	0.79957
GOBP_HEART_PROCESS	39	0.61537	0.57443	0.7667	0.38463	0.42657	1	0.0037437	0.47552	0.84844	15	0.00484	0.7972	0.98976	24	0.0030585	0.21878	0.75935
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	39	0.58945	0.39161	0.64204	0.41055	0.60939	1	0.0032724	0.22577	0.72584	16	0.0032614	0.3027	0.81217	23	0.0032801	0.30969	0.79957
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	14	0.64262	0.65734	0.82873	0.35738	0.34366	1	0.0028596	0.21279	0.72584	5	0.0033496	0.44655	0.86893	9	0.0025873	0.22877	0.76005
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	15	0.46732	0.18282	0.43162	0.53268	0.81818	1	0.0027788	0.16683	0.67226	8	0.0038355	0.53347	0.90305	7	0.0015711	0.084915	0.67928
GOBP_ENDOTHELIUM_DEVELOPMENT	22	0.54531	0.27872	0.53992	0.45469	0.72228	1	0.00279	0.12388	0.63263	10	0.0027553	0.22378	0.76948	12	0.0028189	0.24176	0.77001
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	22	0.40952	0.030969	0.15944	0.59048	0.97003	1	0.0033129	0.31369	0.7642	13	0.003521	0.37163	0.8428	9	0.0030123	0.32368	0.80279
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	15	0.40038	0.046953	0.1971	0.59962	0.95405	1	0.0024322	0.0999	0.58892	9	0.0026592	0.22378	0.76948	6	0.0020917	0.18182	0.73649
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	15	0.4007	0.057942	0.22046	0.5993	0.94306	1	0.0031463	0.28072	0.75094	9	0.0037897	0.48551	0.89105	6	0.0021811	0.19381	0.73649
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	15	0.39998	0.034965	0.16864	0.60002	0.96603	1	0.0028128	0.18082	0.68935	9	0.0023156	0.15984	0.71807	6	0.0035587	0.47453	0.86347
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	11	0.546	0.44056	0.67806	0.454	0.56044	1	0.0064254	0.97403	0.98957	5	0.0082715	0.97003	0.99585	6	0.0048869	0.76723	0.93014
GOBP_CILIUM_MOVEMENT	24	0.66634	0.74326	0.87577	0.33366	0.25774	1	0.003575	0.43357	0.82836	8	0.0043741	0.65634	0.94938	16	0.0031754	0.29271	0.7929
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	74	0.45929	0.003996	0.048002	0.54071	0.997	1	0.0030858	0.065934	0.55494	40	0.0025326	0.015984	0.49019	34	0.0037367	0.51948	0.87695
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	17	0.5288	0.2018	0.45452	0.4712	0.7992	1	0.0031972	0.27672	0.75094	8	0.0020964	0.12088	0.70506	9	0.0041758	0.62637	0.89217
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	35	0.40001	0.003996	0.048002	0.59999	0.997	1	0.0034165	0.2967	0.7546	21	0.002864	0.13586	0.71541	14	0.0042453	0.66633	0.90764
GOBP_GLUCOSE_METABOLIC_PROCESS	26	0.38462	0.004995	0.05483	0.61538	0.996	1	0.0035229	0.38661	0.80609	16	0.0028754	0.1958	0.73571	10	0.004559	0.73227	0.92235
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	22	0.31879	0.002997	0.041182	0.68121	0.998	1	0.0031261	0.22577	0.72584	15	0.0031858	0.29271	0.81129	7	0.0029979	0.34565	0.81782
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	19	0.264	0.001998	0.030776	0.736	0.999	1	0.0032739	0.31668	0.7642	14	0.0033708	0.34166	0.83982	5	0.0030026	0.38262	0.84061
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	17	0.29409	0.003996	0.048002	0.70591	0.997	1	0.0031181	0.25375	0.74334	12	0.0021639	0.070929	0.62846	5	0.0054083	0.81319	0.93306
GOBP_ALCOHOL_METABOLIC_PROCESS	52	0.50061	0.077922	0.26157	0.49939	0.92308	1	0.0051188	0.98002	0.99181	26	0.006333	0.997	0.99953	26	0.0039046	0.60639	0.89217
GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS	11	0.54423	0.25375	0.51341	0.45577	0.74725	1	0.0032236	0.36464	0.78695	5	0.00085282	0.041958	0.55407	6	0.0051993	0.81319	0.93306
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	137	0.61229	0.48951	0.72031	0.38771	0.51149	1	0.0039567	0.67333	0.89753	53	0.002914	0.04995	0.55973	84	0.0046146	0.97502	0.98637
GOBP_PYRUVATE_METABOLIC_PROCESS	20	0.39977	0.015984	0.10788	0.60023	0.98501	1	0.0021466	0.034965	0.48045	12	0.0014058	0.005994	0.4652	8	0.0032578	0.3996	0.84296
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	61	0.60599	0.46454	0.69426	0.39401	0.53646	1	0.0034156	0.22877	0.72584	24	0.0028896	0.10689	0.69262	37	0.0037567	0.4965	0.87215
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	23	0.47743	0.078921	0.26353	0.52257	0.92208	1	0.0028991	0.16084	0.67226	12	0.0011949	0.003996	0.4652	11	0.0047583	0.78322	0.93086
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	12	0.4995	0.18182	0.43033	0.5005	0.81918	1	0.0042067	0.65235	0.89271	6	0.0032141	0.34965	0.84048	6	0.0051993	0.81319	0.93306
GOBP_OXIDATIVE_PHOSPHORYLATION	18	0.66664	0.73227	0.87011	0.33336	0.26873	1	0.0030269	0.21878	0.72584	6	0.0044691	0.63237	0.93967	12	0.0023058	0.12188	0.7274
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	14	0.35718	0.027972	0.14924	0.64282	0.97303	1	0.0043999	0.72927	0.91825	9	0.0034809	0.40659	0.85398	5	0.0060542	0.88312	0.95784
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	11	0.8174	0.94106	0.98705	0.1826	0.05994	1	0.0016386	0.028971	0.47308	2	0.00020964	0.06993	0.62543	9	0.0019561	0.1009	0.694
GOBP_DNA_METABOLIC_PROCESS	149	0.57708	0.23077	0.48543	0.42292	0.77023	1	0.0038517	0.58841	0.8883	63	0.0043079	0.82218	0.9907	86	0.0035175	0.31768	0.80175
GOBP_DNA_REPLICATION	51	0.60772	0.54745	0.74956	0.39228	0.45355	1	0.0027358	0.031968	0.47333	20	0.0031683	0.21978	0.7647	31	0.0024568	0.04995	0.65993
GOBP_DNA_DEPENDENT_DNA_REPLICATION	25	0.63998	0.66633	0.83502	0.36002	0.33467	1	0.0034296	0.35165	0.77827	9	0.0047129	0.73427	0.97337	16	0.0027077	0.15285	0.7274
GOBP_REGULATION_OF_DNA_REPLICATION	27	0.51823	0.14685	0.38371	0.48177	0.85415	1	0.0030172	0.18182	0.6904	13	0.00253	0.0999	0.69262	14	0.0034696	0.40659	0.84371
GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	17	0.64744	0.71429	0.86075	0.35256	0.28671	1	0.0038908	0.55744	0.88811	6	0.006583	0.92907	0.99585	11	0.0024223	0.15984	0.7274
GOBP_DNA_REPAIR	80	0.61227	0.55045	0.75043	0.38773	0.45055	1	0.003851	0.57842	0.8883	31	0.0043743	0.75125	0.97485	49	0.0035199	0.35764	0.8237
GOBP_REGULATION_OF_DNA_REPAIR	26	0.46136	0.053946	0.21289	0.53864	0.94705	1	0.0045487	0.8032	0.93451	14	0.0038909	0.50949	0.90305	12	0.0053162	0.88811	0.95784
GOBP_DOUBLE_STRAND_BREAK_REPAIR	43	0.53469	0.14086	0.37576	0.46531	0.86014	1	0.0043429	0.78921	0.93178	20	0.0042514	0.66034	0.95011	23	0.0044224	0.78621	0.93086
GOBP_DNA_MODIFICATION	14	0.42844	0.073926	0.25304	0.57156	0.92707	1	0.0036635	0.47652	0.84844	8	0.0029751	0.28771	0.80923	6	0.0045814	0.71129	0.92023
GOBP_DNA_RECOMBINATION	57	0.59612	0.42657	0.66768	0.40388	0.57443	1	0.0040721	0.72028	0.91482	23	0.004138	0.62238	0.93652	34	0.0040274	0.66334	0.90557
GOBP_DNA_PACKAGING	45	0.57738	0.33666	0.59705	0.42262	0.66434	1	0.0038706	0.51748	0.86549	19	0.0036445	0.40959	0.85462	26	0.0040358	0.66234	0.90557
GOBP_CHROMATIN_ORGANIZATION	96	0.53098	0.054945	0.21461	0.46902	0.94605	1	0.0041236	0.8042	0.93451	45	0.0038128	0.45754	0.87688	51	0.0043979	0.89011	0.95784
GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	40	0.62426	0.55245	0.75208	0.37574	0.44855	1	0.0035844	0.4006	0.81139	15	0.0028174	0.18781	0.73225	25	0.0040446	0.67333	0.91102
GOBP_NUCLEOSOME_ASSEMBLY	20	0.84888	0.98801	1	0.15112	0.012987	0.72956	0.0038245	0.53946	0.87766	3	0.0052779	0.74326	0.97371	17	0.003568	0.46653	0.86126
GOBP_CHROMATIN_REMODELING	45	0.57732	0.32867	0.59335	0.42268	0.67233	1	0.0041501	0.72128	0.91482	19	0.0038289	0.49051	0.89536	26	0.0043848	0.78721	0.93086
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	31	0.61223	0.4995	0.72421	0.38777	0.5015	1	0.0046228	0.85315	0.94629	12	0.0042299	0.64735	0.94282	19	0.004871	0.88511	0.95784
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	19	0.47474	0.17483	0.42002	0.52526	0.82617	1	0.0030662	0.25375	0.74334	10	0.0049259	0.76224	0.97519	9	0.00099981	0.017982	0.57153
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	10	0.60036	0.55944	0.75461	0.39964	0.44156	1	0.0019578	0.092907	0.58337	4	0.003342	0.42957	0.86688	6	0.001035	0.051948	0.65993
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	13	0.616	0.61538	0.79687	0.384	0.38561	1	0.0024117	0.10889	0.6046	5	0.0047472	0.68531	0.95712	8	0.00095202	0.01998	0.57153
GOBP_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	19	0.63049	0.51748	0.73323	0.36951	0.48352	1	0.0041337	0.64735	0.89271	7	0.0026425	0.25774	0.77976	12	0.0050036	0.85614	0.94757
GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	17	0.41299	0.073926	0.25304	0.58701	0.92707	1	0.0033422	0.34765	0.77795	10	0.0049259	0.76224	0.97519	7	0.0010799	0.038961	0.64946
GOBP_MRNA_SPLICE_SITE_SELECTION	11	0.90778	0.98501	1	0.092224	0.015984	0.73076	0.0053746	0.87512	0.95677	1	0.015095	1	1	10	0.0044025	0.6973	0.91771
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	15	0.59971	0.49251	0.7223	0.40029	0.50849	1	0.0047621	0.78721	0.93178	6	0.0052242	0.77123	0.97881	9	0.004454	0.69431	0.91756
GOBP_RNA_PROCESSING	218	0.78791	1	1	0.21209	0.000999	0.14678	0.0039459	0.74226	0.92119	46	0.0042418	0.72927	0.97219	172	0.0038667	0.65435	0.90557
GOBP_MRNA_PROCESSING	106	0.79124	1	1	0.20876	0.000999	0.14678	0.0039569	0.65135	0.89271	22	0.0037104	0.43756	0.86701	84	0.0040214	0.77223	0.93086
GOBP_TRNA_METABOLIC_PROCESS	41	0.73117	0.96503	1	0.26883	0.035964	0.94098	0.0045539	0.87912	0.95731	11	0.0064828	0.98002	0.99585	30	0.0038466	0.55544	0.87976
GOBP_TRNA_MODIFICATION	22	0.86286	0.997	1	0.13714	0.003996	0.42402	0.0036298	0.44456	0.83082	3	0.007593	0.91109	0.99585	19	0.0030041	0.24675	0.77001
GOBP_RNA_CATABOLIC_PROCESS	50	0.61929	0.50849	0.72969	0.38071	0.49251	1	0.0034777	0.2997	0.75623	19	0.0027152	0.10689	0.69262	31	0.0039451	0.62338	0.89217
GOBP_MRNA_CATABOLIC_PROCESS	43	0.6502	0.65834	0.82889	0.3498	0.34266	1	0.0037465	0.47952	0.84961	15	0.0025968	0.13586	0.71541	28	0.0043624	0.79321	0.93086
GOBP_RNA_LOCALIZATION	44	0.65887	0.76723	0.88867	0.34113	0.23377	1	0.0035928	0.38561	0.80609	15	0.0046133	0.74226	0.97371	29	0.003065	0.18282	0.73649
GOBP_RNA_EXPORT_FROM_NUCLEUS	16	0.6872	0.76324	0.88727	0.3128	0.23776	1	0.0033375	0.34965	0.77827	5	0.0043854	0.63337	0.93969	11	0.0028612	0.26873	0.78479
GOBP_MRNA_EXPORT_FROM_NUCLEUS	13	0.6921	0.78621	0.89759	0.3079	0.21479	1	0.0032805	0.34865	0.77795	4	0.0046486	0.65734	0.94938	9	0.0026724	0.24775	0.77001
GOBP_TRANSLATIONAL_INITIATION	22	0.63556	0.56643	0.76136	0.36444	0.43457	1	0.0042531	0.68931	0.90459	8	0.0036329	0.47752	0.89007	14	0.0046075	0.77522	0.93086
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	16	0.62396	0.45854	0.69071	0.37604	0.54246	1	0.0039536	0.57642	0.8883	6	0.0025008	0.22378	0.76948	10	0.0048253	0.78422	0.93086
GOBP_PROTEIN_FOLDING	40	0.60017	0.52847	0.74056	0.39983	0.47253	1	0.0033963	0.29471	0.7546	16	0.0046716	0.76224	0.97519	24	0.002546	0.078921	0.67794
GOBP_PROTEIN_DEPHOSPHORYLATION	45	0.35547	0.001998	0.030776	0.64453	0.999	1	0.0043519	0.81119	0.93451	29	0.00325	0.20879	0.74207	16	0.006349	0.98102	0.98827
GOBP_PROTEIN_ACETYLATION	34	0.47075	0.045954	0.19376	0.52925	0.95504	1	0.0049472	0.93407	0.9765	18	0.0049842	0.84416	0.99266	16	0.0049056	0.83716	0.94354
GOBP_PROTEIN_METHYLATION	29	0.51682	0.14685	0.38371	0.48318	0.85415	1	0.0040189	0.5984	0.8883	14	0.0032803	0.30869	0.81788	15	0.0047084	0.8012	0.93306
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	17	0.35367	0.016983	0.11263	0.64633	0.98402	1	0.0037908	0.51948	0.8658	11	0.0040562	0.57942	0.91386	6	0.0033043	0.42458	0.84981
GOBP_PROTEOLYSIS	263	0.55495	0.026973	0.14471	0.44505	0.97403	1	0.003959	0.76923	0.9271	117	0.0040379	0.64436	0.94135	146	0.0038957	0.7043	0.92023
GOBP_PROTEIN_MONOUBIQUITINATION	13	0.61658	0.62837	0.80658	0.38342	0.37263	1	0.0037658	0.52448	0.86656	5	0.0079949	0.96304	0.99585	8	0.0011227	0.02997	0.62123
GOBP_PEPTIDE_METABOLIC_PROCESS	150	0.64629	0.84116	0.93194	0.35371	0.15984	1	0.0039324	0.64635	0.89271	53	0.0044919	0.85514	0.99454	97	0.0036267	0.41459	0.84981
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	41	0.63369	0.63836	0.81358	0.36631	0.36264	1	0.0037927	0.5035	0.86128	15	0.0039313	0.55345	0.90663	26	0.0037128	0.51748	0.87695
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	25	0.48121	0.13187	0.35981	0.51879	0.86913	1	0.004456	0.78521	0.93178	13	0.0066189	0.98402	0.99585	12	0.0021127	0.086913	0.67928
GOBP_PROTEIN_TARGETING	57	0.54387	0.18881	0.43979	0.45613	0.81219	1	0.0028918	0.047952	0.51745	26	0.003199	0.20779	0.74207	31	0.0026341	0.087912	0.68094
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	22	0.40932	0.026973	0.14471	0.59068	0.97403	1	0.0024683	0.050949	0.53059	13	0.0024804	0.091908	0.67862	9	0.0024508	0.19281	0.73649
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	22	0.63617	0.64835	0.82337	0.36383	0.35265	1	0.0038218	0.52248	0.86626	8	0.0047312	0.73926	0.97371	14	0.0033022	0.34865	0.82181
GOBP_LIPID_METABOLIC_PROCESS	202	0.5741	0.17782	0.42508	0.4259	0.82318	1	0.0043807	0.97403	0.98957	86	0.0047668	0.97602	0.99585	116	0.0040944	0.82917	0.93897
GOBP_FATTY_ACID_METABOLIC_PROCESS	58	0.7057	0.91908	0.979	0.2943	0.081918	1	0.0039081	0.59141	0.8883	17	0.0025899	0.088911	0.66947	41	0.0044547	0.86214	0.9498
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	28	0.82001	0.98901	1	0.17999	0.011988	0.71553	0.0033176	0.26773	0.75094	5	0.0013559	0.0999	0.69262	23	0.003744	0.52148	0.87695
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	15	0.86527	0.98501	1	0.13473	0.015984	0.73076	0.0036196	0.46553	0.84764	2	0.0031041	0.46054	0.88085	13	0.0036989	0.4975	0.87215
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	12	0.83325	0.97502	1	0.16675	0.025974	0.80017	0.0025957	0.16583	0.67226	2	0.007287	0.86813	0.99585	10	0.0016575	0.04995	0.65993
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	32	0.46886	0.045954	0.19376	0.53114	0.95504	1	0.005282	0.98402	0.99181	17	0.0051834	0.8951	0.99585	15	0.0053937	0.92308	0.96611
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	56	0.60734	0.52747	0.74024	0.39266	0.47353	1	0.0042223	0.74825	0.92208	22	0.0058662	0.98402	0.99585	34	0.0031586	0.21479	0.75643
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	47	0.61707	0.5994	0.78307	0.38293	0.4016	1	0.0040707	0.66134	0.89563	18	0.005449	0.92607	0.99585	29	0.0032152	0.24276	0.77001
