"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"(S)-a-amino-omega-caprolactam","(S)-a-amino-omega-caprolactam",0.172173562966115,0.0169216492665427,0.0683884166210044,"group2-group1"
"carotene diol (2)","carotene diol (2)",-0.264879472624422,0.0170774264649962,0.0686140733690195,"group2-group1"
"N-carbamoylaspartate","N-carbamoylaspartate",0.270979582632191,0.0171339590282956,0.0686140733690195,"group2-group1"
"N-acetylthreonine","N-acetylthreonine",0.1094789194616,0.0173961938474378,0.0693475545645588,"group2-group1"
"p-cresol glucuronide*","p-cresol glucuronide*",0.745557032098137,0.0175438400049817,0.0696196727799501,"group2-group1"
"N-acetyltyrosine","N-acetyltyrosine",0.268002137783929,0.0176607920844659,0.0697133581666439,"group2-group1"
"1-oleoyl-GPG (18:1)*","1-oleoyl-GPG (18:1)*",0.296577515908304,0.0177550885471481,0.0697133581666439,"group2-group1"
"N-acetylarginine","N-acetylarginine",0.232189728863051,0.0178593824150964,0.0697133581666439,"group2-group1"
"ximenoylcarnitine (C26:1)*","ximenoylcarnitine (C26:1)*",0.170314802753841,0.0178854111601994,0.0697133581666439,"group2-group1"
"5alpha-androstan-3alpha,17beta-diol disulfate","5alpha-androstan-3alpha,17beta-diol disulfate",0.685847131734956,0.0184374087026422,0.071546935540784,"group2-group1"
"isoleucylglycine","isoleucylglycine",0.436089048268855,0.0185742549440331,0.0717604475150532,"group2-group1"
"cystine","cystine",0.128543002335999,0.0187089963780918,0.0717900599808398,"group2-group1"
"N-acetylglutamate","N-acetylglutamate",0.214267404429557,0.0187456370987598,0.0717900599808398,"group2-group1"
"xanthine","xanthine",0.263899533811692,0.019536890901016,0.074368497869741,"group2-group1"
"laurate (12:0)","laurate (12:0)",0.397173458379034,0.0196754421745396,0.074368497869741,"group2-group1"
"behenoylcarnitine (C22)*","behenoylcarnitine (C22)*",0.24834152193923,0.0197586480218529,0.074368497869741,"group2-group1"
"docosahexaenoate (DHA; 22:6n3)","docosahexaenoate (DHA; 22:6n3)",0.374098078333213,0.0197758684316843,0.074368497869741,"group2-group1"
"hydroxy-N6,N6,N6-trimethyllysine*","hydroxy-N6,N6,N6-trimethyllysine*",0.249168332363919,0.0198429059310369,0.074368497869741,"group2-group1"
"cystathionine","cystathionine",0.398723229682904,0.0203883857620647,0.0760877204822584,"group2-group1"
"lignoceroylcarnitine (C24)*","lignoceroylcarnitine (C24)*",0.171993428764972,0.0218609107316081,0.081068178132635,"group2-group1"
"myo-inositol","myo-inositol",0.11918355763693,0.0219078200882947,0.081068178132635,"group2-group1"
"formiminoglutamate","formiminoglutamate",0.34954960571525,0.0222920826719097,0.0821435147196001,"group2-group1"
"sulfate*","sulfate*",0.0976558516411718,0.0229505264778678,0.084215948623808,"group2-group1"
"4-methylcatechol sulfate","4-methylcatechol sulfate",0.415171015931261,0.0247043235261754,0.0902737155518992,"group2-group1"
"1-methylnicotinamide","1-methylnicotinamide",0.345691878356467,0.0251561947559441,0.0915434970994313,"group2-group1"
"p-cresol sulfate","p-cresol sulfate",0.481103516279399,0.0254894482141096,0.0919634344473965,"group2-group1"
"4-hydroxy-2-oxoglutaric acid","4-hydroxy-2-oxoglutaric acid",-0.239062302290678,0.0255258312266018,0.0919634344473965,"group2-group1"
"nisinate (24:6n3)","nisinate (24:6n3)",0.573950578008555,0.0255861778850225,0.0919634344473965,"group2-group1"
"picolinoylglycine","picolinoylglycine",0.265125679679332,0.0262595420328613,0.0938369379180983,"group2-group1"
"pantoate","pantoate",0.222565639084886,0.0263214215824996,0.0938369379180983,"group2-group1"
"beta-hydroxyisovaleroylcarnitine","beta-hydroxyisovaleroylcarnitine",0.174875424204188,0.027292544153765,0.0969051061653924,"group2-group1"
"3-methyl-2-oxobutyrate","3-methyl-2-oxobutyrate",0.123515781771895,0.0282429690510433,0.0998753381361489,"group2-group1"
"2-hydroxypalmitate","2-hydroxypalmitate",0.160929258312936,0.0289672689622765,0.102025280642235,"group2-group1"
"7-HOCA","7-HOCA",0.173060273867587,0.0302409308163103,0.106085185303617,"group2-group1"
"N6,N6-dimethyllysine","N6,N6-dimethyllysine",0.225783300749874,0.0304708958652558,0.106466038541153,"group2-group1"
"ornithine","ornithine",0.150684559440549,0.031563471215162,0.10984588990356,"group2-group1"
"deoxycholate","deoxycholate",0.349364454931893,0.031905517274507,0.110597385967362,"group2-group1"
"hippurate","hippurate",0.403248041878609,0.0347226892537546,0.119888970376153,"group2-group1"
"propionylglycine (C3)","propionylglycine (C3)",-0.23828274010292,0.0351089812509999,0.120503258549353,"group2-group1"
"2-O-methylascorbic acid","2-O-methylascorbic acid",0.199155081765542,0.0351754095651474,0.120503258549353,"group2-group1"
"6-hydroxyindole sulfate","6-hydroxyindole sulfate",0.283653837820787,0.0361156448961957,0.123242881610753,"group2-group1"
"orotidine","orotidine",0.229976268348053,0.036428350707477,0.123391591771967,"group2-group1"
"retinol (Vitamin A)","retinol (Vitamin A)",0.123939530913972,0.036440618322622,0.123391591771967,"group2-group1"
"taurochenodeoxycholate","taurochenodeoxycholate",0.542761576267291,0.0373618827013828,0.125912654333671,"group2-group1"
"decadienedioic acid (C10:2-DC)","decadienedioic acid (C10:2-DC)",0.463245321427938,0.0374722950753571,0.125912654333671,"group2-group1"
"undecanedioate (C11-DC)","undecanedioate (C11-DC)",0.20947473189755,0.0379443986719488,0.127012357386638,"group2-group1"
"orotate","orotate",0.208073570831628,0.0388001347322023,0.129382958783808,"group2-group1"
"succinate","succinate",0.0831411214059204,0.0395396615711156,0.131349557567683,"group2-group1"
"4-hydroxychlorothalonil","4-hydroxychlorothalonil",0.320716782933278,0.039933602126179,0.131871762307664,"group2-group1"
"biliverdin","biliverdin",0.313357506519425,0.0399975926725639,0.131871762307664,"group2-group1"
"carotene diol (3)","carotene diol (3)",-0.288689372946364,0.0403495573833376,0.132269651128202,"group2-group1"
"3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2,6-dihydroxybenzoic acid",0.276676623972811,0.0404199161942509,0.132269651128202,"group2-group1"
"cys-gly, oxidized","cys-gly, oxidized",0.215878563786565,0.041967408488186,0.136823112431744,"group2-group1"
"5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",0.293777357503106,0.042289476429174,0.137362484549576,"group2-group1"
"N-acetyltaurine","N-acetyltaurine",0.162224936609067,0.0425642132809158,0.13774470497182,"group2-group1"
"3-formylindole","3-formylindole",0.13532249460447,0.0435653157526951,0.140466109982035,"group2-group1"
"N-acetyl-2-aminooctanoate*","N-acetyl-2-aminooctanoate*",0.253749535482722,0.0442438835067417,0.142131449946566,"group2-group1"
"1-stearoyl-GPG (18:0)","1-stearoyl-GPG (18:0)",0.283652748918347,0.0447053126400149,0.143089632063113,"group2-group1"
"androstenediol (3beta,17beta) disulfate (1)","androstenediol (3beta,17beta) disulfate (1)",0.352691907588323,0.0449120765287927,0.143228694966368,"group2-group1"
"C-glycosyltryptophan","C-glycosyltryptophan",0.0998442607428138,0.0457443661737456,0.145354380921648,"group2-group1"
"sebacate (C10-DC)","sebacate (C10-DC)",0.326375884558242,0.0470870892909013,0.14908078450585,"group2-group1"
"phenylacetylcarnitine","phenylacetylcarnitine",0.379324030562889,0.0475132105771167,0.149418385740099,"group2-group1"
"N2-acetyl,N6,N6-dimethyllysine","N2-acetyl,N6,N6-dimethyllysine",0.495700960232694,0.0475344693517534,0.149418385740099,"group2-group1"
"glucuronide of piperine metabolite C17H21NO3 (5)*","glucuronide of piperine metabolite C17H21NO3 (5)*",0.512086326965856,0.0478430611918998,0.149851302376058,"group2-group1"
"4-hydroxyglutamate","4-hydroxyglutamate",0.426128786192715,0.0491083663396496,0.152568047475798,"group2-group1"
"elvitegravir","elvitegravir",0.196326183503101,0.0491920294290771,0.152568047475798,"group2-group1"
"1-methyladenosine","1-methyladenosine",0.0647743998212073,0.0492431536820885,0.152568047475798,"group2-group1"
"N-acetylphenylalanine","N-acetylphenylalanine",0.223183790012685,0.0494473152289379,0.152568047475798,"group2-group1"
"N-acetylasparagine","N-acetylasparagine",0.256922597838946,0.049580266283469,0.152568047475798,"group2-group1"
"3-hydroxydodecanedioate*","3-hydroxydodecanedioate*",0.451315600105155,0.0503900142792525,0.154517631198966,"group2-group1"
"5,6-dihydrothymine","5,6-dihydrothymine",0.123066513317495,0.0508296003093078,0.155322506868512,"group2-group1"
"tetradecanedioate (C14)","tetradecanedioate (C14)",0.295918297580452,0.0517213917772319,0.157498821488307,"group2-group1"
"5-hydroxyhexanoate","5-hydroxyhexanoate",0.280465410098787,0.0528888536781565,0.160099507896732,"group2-group1"
"leucine","leucine",0.10355182532243,0.0529405442303904,0.160099507896732,"group2-group1"
"11beta-hydroxyandrosterone glucuronide","11beta-hydroxyandrosterone glucuronide",0.248941025716466,0.0537742160210657,0.162061812544586,"group2-group1"
"imidazole lactate","imidazole lactate",0.152908075062627,0.0539962088092663,0.162173544951118,"group2-group1"
"betaine","betaine",-0.0911889845389595,0.0543573716884955,0.162701074985702,"group2-group1"
"4-methylguaiacol sulfate","4-methylguaiacol sulfate",0.472920879421509,0.0547295283647475,0.163257810802325,"group2-group1"
"S-1-pyrroline-5-carboxylate","S-1-pyrroline-5-carboxylate",-0.149778145203109,0.0554233668037152,0.164485340438327,"group2-group1"
"N6-methyladenosine","N6-methyladenosine",0.242174330196214,0.0556549042188959,0.164485340438327,"group2-group1"
"cobicistat","cobicistat",0.246181252351924,0.0557037013799123,0.164485340438327,"group2-group1"
"solifenacin","solifenacin",0.257672948064062,0.0559341127065538,0.164611465918281,"group2-group1"
"cysteine sulfinic acid","cysteine sulfinic acid",0.259831301002506,0.0567151834751678,0.166227904383037,"group2-group1"
"indolin-2-one","indolin-2-one",0.29799816370286,0.056862453038667,0.166227904383037,"group2-group1"
"N1-Methyl-2-pyridone-5-carboxamide","N1-Methyl-2-pyridone-5-carboxamide",0.275888577299774,0.0571724128223362,0.166578757625212,"group2-group1"
"5alpha-androstan-3alpha,17beta-diol monosulfate (1)","5alpha-androstan-3alpha,17beta-diol monosulfate (1)",0.50736709090012,0.0582605186897995,0.169187002950179,"group2-group1"
"propionylcarnitine (C3)","propionylcarnitine (C3)",0.187710749089941,0.058879897063658,0.169941763466953,"group2-group1"
"glycodeoxycholate","glycodeoxycholate",0.63825547260568,0.0589132758959444,0.169941763466953,"group2-group1"
"N6-carbamoylthreonyladenosine","N6-carbamoylthreonyladenosine",0.0998818520344855,0.0591017535432392,0.169941763466953,"group2-group1"
"2'-O-methyluridine","2'-O-methyluridine",0.124746364963027,0.0594539173750586,0.170395704372309,"group2-group1"
"vanillic acid glycine","vanillic acid glycine",-0.402253867363871,0.0601990777859211,0.171969352502452,"group2-group1"
"lithocholate sulfate (1)","lithocholate sulfate (1)",0.57110147820835,0.0607317181699998,0.17292765206198,"group2-group1"
"trans-2-hexenoylglycine","trans-2-hexenoylglycine",0.377987867147399,0.0614314828606864,0.174354079187126,"group2-group1"
"androstenediol (3alpha, 17alpha) monosulfate (3)","androstenediol (3alpha, 17alpha) monosulfate (3)",0.360972340542569,0.0622491435479182,0.176104835133949,"group2-group1"
"indoleacetate","indoleacetate",0.258852454400239,0.0627345017940785,0.176368134421178,"group2-group1"
"gamma-glutamyltyrosine","gamma-glutamyltyrosine",0.143319777523879,0.0627444218237257,0.176368134421178,"group2-group1"
"3-methoxytyrosine","3-methoxytyrosine",-0.162241063628389,0.063531546281942,0.17801011530116,"group2-group1"
"succinoyltaurine","succinoyltaurine",0.217273037227327,0.0642023221835816,0.179316676926755,"group2-group1"
"perfluorooctanoate (PFOA)","perfluorooctanoate (PFOA)",0.192995141836682,0.0660135335469093,0.183238946621882,"group2-group1"
"azelate (C9-DC)","azelate (C9-DC)",0.252424716828384,0.0660245235262424,0.183238946621882,"group2-group1"
"valine","valine",0.106234808729761,0.0664343774489989,0.183794791869943,"group2-group1"
"3-hydroxyadipate*","3-hydroxyadipate*",0.2802970712096,0.067450789125986,0.18570509857244,"group2-group1"
"N1-Methyl-4-pyridone-3-carboxamide","N1-Methyl-4-pyridone-3-carboxamide",0.257294337402565,0.0676027188220252,0.18570509857244,"group2-group1"
"1-methyl-4-imidazoleacetate","1-methyl-4-imidazoleacetate",0.172788594613602,0.0677601271872073,0.18570509857244,"group2-group1"
"3-amino-2-piperidone","3-amino-2-piperidone",0.128871153526748,0.0688101124458217,0.187995229330173,"group2-group1"
"isovalerylcarnitine (C5)","isovalerylcarnitine (C5)",0.183265948533176,0.0720514868264448,0.196219104577866,"group2-group1"
"heneicosapentaenoate (21:5n3)","heneicosapentaenoate (21:5n3)",0.535973963124726,0.0722676975811297,0.196219104577866,"group2-group1"
"gamma-glutamylhistidine","gamma-glutamylhistidine",0.12686829717303,0.0727068185751527,0.196802098427188,"group2-group1"
"glycerol","glycerol",0.261648527292855,0.0739085442628275,0.198908187943259,"group2-group1"
"vanillylmandelate (VMA)","vanillylmandelate (VMA)",0.17262993117501,0.0739385054384292,0.198908187943259,"group2-group1"
"octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",0.246282168309427,0.0742955544816764,0.199099251512519,"group2-group1"
"N2-acetyl,N6-methyllysine","N2-acetyl,N6-methyllysine",0.453879409171697,0.0744635741118656,0.199099251512519,"group2-group1"
"hexadecenedioate (C16:1-DC)*","hexadecenedioate (C16:1-DC)*",0.243358991801218,0.0757066285210028,0.201182574754434,"group2-group1"
"ethyl glucuronide","ethyl glucuronide",0.423842031955809,0.0758270527033303,0.201182574754434,"group2-group1"
"urea","urea",0.113223616516321,0.0759309375641022,0.201182574754434,"group2-group1"
"tryptophan betaine","tryptophan betaine",-0.719124670768956,0.0772541695074732,0.204072008006187,"group2-group1"
"methionine","methionine",0.0949672840419293,0.0792978333253105,0.208841440919812,"group2-group1"
"erucoylcarnitine (C22:1)*","erucoylcarnitine (C22:1)*",0.347599434519841,0.0815775499561199,0.214202129675201,"group2-group1"
"isoleucine","isoleucine",0.0737946157264138,0.0818521645793821,0.214281636824233,"group2-group1"
"carotene diol (1)","carotene diol (1)",-0.188623014481462,0.0826034502357385,0.215604838859353,"group2-group1"
"glucuronide of C10H18O2 (7)*","glucuronide of C10H18O2 (7)*",-0.704661027755338,0.0841570529366771,0.219008116989513,"group2-group1"
"4-acetaminophen sulfate","4-acetaminophen sulfate",1.02869108520196,0.0854043079958167,0.221596384947726,"group2-group1"
"docosatrienoate (22:3n3)","docosatrienoate (22:3n3)",0.30108080471178,0.0857717292181537,0.221893234585017,"group2-group1"
"13-HODE + 9-HODE","13-HODE + 9-HODE",0.194743947177332,0.0860559371763449,0.221973696775454,"group2-group1"
"3-phenylpropionate (hydrocinnamate)","3-phenylpropionate (hydrocinnamate)",0.502209991296919,0.0867324118398074,0.223062537195047,"group2-group1"
"3-(4-hydroxyphenyl)lactate (HPLA)","3-(4-hydroxyphenyl)lactate (HPLA)",0.126686603855244,0.0870769549048344,0.223293828805672,"group2-group1"
"N-acetylputrescine","N-acetylputrescine",0.1096964749111,0.0876615672437582,0.22413759321509,"group2-group1"
"gamma-glutamylmethionine","gamma-glutamylmethionine",0.140021670777852,0.0902471652507189,0.229920027168786,"group2-group1"
"indole-3-carboxylate","indole-3-carboxylate",0.32062113340529,0.0906936898763999,0.229920027168786,"group2-group1"
"1-linoleoyl-GPG (18:2)*","1-linoleoyl-GPG (18:2)*",0.23117920075352,0.0907213582242335,0.229920027168786,"group2-group1"
"perfluorooctanesulfonate (PFOS)","perfluorooctanesulfonate (PFOS)",0.219406278027899,0.0909717781386188,0.229920027168786,"group2-group1"
"glutarylcarnitine (C5-DC)","glutarylcarnitine (C5-DC)",0.137947422621883,0.0918380412265754,0.231442419987663,"group2-group1"
"pregnenetriol disulfate*","pregnenetriol disulfate*",0.231374841699447,0.0922081413074818,0.231564201641874,"group2-group1"
"picolinate","picolinate",0.195652166091421,0.0924144476335869,0.231564201641874,"group2-group1"
"glucuronide of piperine metabolite C17H21NO3 (3)*","glucuronide of piperine metabolite C17H21NO3 (3)*",0.442308371619672,0.0927828278834956,0.23182490043825,"group2-group1"
"nicotinamide riboside","nicotinamide riboside",0.388692281866165,0.0946285899183513,0.235764981131801,"group2-group1"
"N-acetyl-aspartyl-glutamate (NAAG)","N-acetyl-aspartyl-glutamate (NAAG)",0.194343691747002,0.0952139381927198,0.236168854299658,"group2-group1"
"zolpidem","zolpidem",0.102961500963317,0.0955334438676986,0.236168854299658,"group2-group1"
"4-hydroxyphenylacetylglutamine","4-hydroxyphenylacetylglutamine",0.240451924029935,0.0958551435459752,0.236168854299658,"group2-group1"
"7-methylguanine","7-methylguanine",0.0903787130587796,0.0958678587578999,0.236168854299658,"group2-group1"
"N6-methyllysine","N6-methyllysine",0.306451254025843,0.0978255620376036,0.240163605958146,"group2-group1"
"cortisone","cortisone",0.160981738726952,0.0980371390342261,0.240163605958146,"group2-group1"
"maleate","maleate",0.261623198376033,0.0991211898987547,0.242142851089715,"group2-group1"
"3-methoxycatechol sulfate (1)","3-methoxycatechol sulfate (1)",0.395448159554495,0.100798284326317,0.245555820428279,"group2-group1"
"N,N-dimethyl-5-aminovalerate","N,N-dimethyl-5-aminovalerate",-0.365685480875131,0.10252463846568,0.249069551064823,"group2-group1"
"retinal","retinal",0.196970008365492,0.105257062642231,0.255001226345956,"group2-group1"
"pseudouridine","pseudouridine",0.0783942413057391,0.105895513207763,0.255841226124541,"group2-group1"
"2-methoxyresorcinol sulfate","2-methoxyresorcinol sulfate",0.429184939018183,0.112767370790271,0.271695011491945,"group2-group1"
"3-methylglutaconate","3-methylglutaconate",0.141890417426527,0.114135714141909,0.274238414527272,"group2-group1"
"3-indoleglyoxylic acid","3-indoleglyoxylic acid",0.131456119714983,0.115709913678403,0.276551463346603,"group2-group1"
"5,6-dihydrouridine","5,6-dihydrouridine",0.104264879568963,0.115924513742338,0.276551463346603,"group2-group1"
"deoxycarnitine","deoxycarnitine",0.114712608603871,0.116044399671095,0.276551463346603,"group2-group1"
